metagene,log2foldchange_After abduction,q-value_After abduction
EC:3.7.1.3,-0.4660609735101189,1.0
EC:3.7.1.5,-0.7632660474143473,1.0
EC:3.7.1.9,-0.579321027145028,1.0
EC:3.8.1.2,-0.4712554808535512,1.0
EC:3.8.1.3,-0.0135686612815042,1.0
EC:3.8.1.5,-0.8709923801879487,1.0
EC:4.1.1.11,-0.4571043270969681,1.0
EC:4.1.1.12,-1.0075440313531616,1.0
EC:4.1.1.15,-0.3083041901197605,1.0
EC:4.1.1.17,0.069492284622918,1.0
EC:4.1.1.18,-0.576773555313856,1.0
EC:4.1.1.19,-0.7982222439584183,1.0
EC:4.1.1.2,0.8798102780125109,1.0
EC:4.1.1.20,-0.0227853101402274,1.0
EC:4.1.1.22,-1.298412555264392,1.0
EC:4.1.1.23,0.177367156689819,1.0
EC:4.1.1.28,-1.1658140020089949,1.0
EC:4.1.1.3,-1.2642375745953665,0.8046296183178319
EC:4.1.1.31,-0.343964738917776,1.0
EC:4.1.1.32,-1.56046831510589,0.5638912527667737
EC:4.1.1.33,1.0499937115483406,1.0
EC:4.1.1.35,-0.8281619386731711,1.0
EC:4.1.1.36,0.2636398858926667,1.0
EC:4.1.1.37,-0.7184015734450895,1.0
EC:4.1.1.39,-0.8321454353611595,1.0
EC:4.1.1.4,-0.7536153946270063,1.0
EC:4.1.1.41,-0.5171283347758722,1.0
EC:4.1.1.44,-0.2825334555144216,1.0
EC:4.1.1.45,-0.4676679696209429,1.0
EC:4.1.1.47,-0.2434890904729423,1.0
EC:4.1.1.48,-0.0998199828423146,1.0
EC:4.1.1.49,0.1742636651048397,1.0
EC:4.1.1.5,1.3444612599703667,0.8367851948643629
EC:4.1.1.50,-1.065670380394423,1.0
EC:4.1.1.55,0.8217812560729023,1.0
EC:4.1.1.64,0.0283681586106535,1.0
EC:4.1.1.65,-1.3263661480181383,0.0075678645288645
EC:4.1.1.68,0.2011685992633882,1.0
EC:4.1.1.7,-0.1757298243950127,1.0
EC:4.1.1.70,-1.4482088852779231,1.0
EC:4.1.1.71,-0.7150876581212433,1.0
EC:4.1.1.73,-1.2216478673056084,1.0
EC:4.1.1.74,1.4408135949823853,1.0
EC:4.1.1.77,-0.520867544938723,1.0
EC:4.1.1.8,0.7546038176100165,1.0
EC:4.1.1.81,-2.1852536484737346,9.39037526412999e-06
EC:4.1.1.82,-1.3795463612108918,1.0
EC:4.1.1.83,-1.396249125902492,1.0
EC:4.1.1.85,0.6877523736253548,1.0
EC:4.1.1.86,-0.5378221821118698,1.0
EC:4.1.1.87,0.7949625930387524,1.0
EC:4.1.1.96,-2.1505351158995887,0.0010627277369461
EC:4.1.1.97,-0.3436098325798167,1.0
EC:4.1.1.98,-0.5512834501321717,1.0
EC:4.1.2.13,0.1913476634044856,1.0
EC:4.1.2.14,-0.4085488792809602,1.0
EC:4.1.2.17,-1.0634512096904751,1.0
EC:4.1.2.19,-0.3331427637937534,1.0
EC:4.1.2.20,-0.6458642746929077,1.0
EC:4.1.2.21,-0.602863564787131,1.0
EC:4.1.2.22,0.2854319370283233,1.0
EC:4.1.2.25,-0.2999365653543586,1.0
EC:4.1.2.29,1.2717134678914412,1.0
EC:4.1.2.4,0.2269683754589001,1.0
EC:4.1.2.40,0.3101353798751501,1.0
EC:4.1.2.41,-0.5959306979503538,1.0
EC:4.1.2.43,-0.0211995065181885,1.0
EC:4.1.2.44,-0.475701409739224,1.0
EC:4.1.2.5,-0.7396351873460794,1.0
EC:4.1.2.50,0.0278422303571055,1.0
EC:4.1.2.52,-0.977869801966033,1.0
EC:4.1.2.53,-0.3469683419005624,1.0
EC:4.1.2.56,0.4098496924689984,1.0
EC:4.1.2.57,-0.7780599812083466,1.0
EC:4.1.2.9,0.3070247284098982,1.0
EC:4.1.3.1,-0.8033941941499019,1.0
EC:4.1.3.17,-0.3217603336372605,1.0
EC:4.1.3.24,-0.762364431188941,1.0
EC:4.1.3.25,-0.6898079250505333,1.0
EC:4.1.3.27,-0.3643954494377808,1.0
EC:4.1.3.3,-1.082238586792807,0.5860538631648381
EC:4.1.3.30,-1.4229771470967387,1.0
EC:4.1.3.34,-0.2596943790307295,1.0
EC:4.1.3.36,0.9780321337303568,1.0
EC:4.1.3.38,-0.0937468987834988,1.0
EC:4.1.3.39,-1.6097945910285505,0.923310152042838
EC:4.1.3.4,-1.3149908834442283,1.0
EC:4.1.3.40,-0.6574830567857985,1.0
EC:4.1.3.42,-0.407594587882041,1.0
EC:4.1.3.46,-0.4630105676879907,1.0
EC:4.1.99.1,-1.345761826986598,1.0
EC:4.1.99.12,-0.0327763503438772,1.0
EC:4.1.99.14,-2.309611894264439,0.0005226722381756331
EC:4.1.99.16,-0.5799787078213015,1.0
EC:4.1.99.17,-1.478002986866504,0.00044329446878512926
EC:4.1.99.18,-0.661735295819682,1.0
EC:4.1.99.19,-1.76137181381067,3.4886183389453374e-05
EC:4.1.99.2,-0.3468719699345295,1.0
EC:4.1.99.20,-1.5378554528038966,1.0
EC:4.1.99.3,1.4452812634324426,0.5065338360851812
EC:4.2.1.1,0.5537663393198442,1.0
EC:4.2.1.10,-0.0550200973838326,1.0
EC:4.2.1.101,-0.5959306979503538,1.0
EC:4.2.1.103,1.0930871039811356,1.0
EC:4.2.1.104,-0.1357324749491283,1.0
EC:4.2.1.106,-1.3006459780632302,1.0
EC:4.2.1.108,-0.3573625376470006,1.0
EC:4.2.1.109,0.237262200266149,1.0
EC:4.2.1.11,0.0625134289380745,1.0
EC:4.2.1.113,0.9162278727951788,1.0
EC:4.2.1.114,-0.6554672377232682,1.0
EC:4.2.1.115,-0.1583668616501186,1.0
EC:4.2.1.12,-0.8612372231214995,1.0
EC:4.2.1.120,-2.3902220110714567,0.0303807736243524
EC:4.2.1.126,0.9176492863053408,1.0
EC:4.2.1.129,-0.8832387782997522,1.0
EC:4.2.1.130,-0.1865065196639053,1.0
EC:4.2.1.135,0.75973889370815,1.0
EC:4.2.1.144,-1.4008465161807409,1.0
EC:4.2.1.149,-0.7372925262115317,1.0
EC:4.2.1.151,-0.3365823255441391,1.0
EC:4.2.1.153,-1.147759414550846,1.0
EC:4.2.1.17,-0.8747066307258724,1.0
EC:4.2.1.18,-0.5637258141243402,1.0
EC:4.2.1.19,-0.2755367733553631,1.0
EC:4.2.1.2,-0.4714713260028444,1.0
EC:4.2.1.20,-0.1572268579661323,1.0
EC:4.2.1.22,-0.3609170963742976,1.0
EC:4.2.1.24,-0.6045146174234217,1.0
EC:4.2.1.28,-1.87612426320906,0.319581768758927
EC:4.2.1.3,-0.5426763642074637,1.0
EC:4.2.1.30,-2.3907407727801857,0.1559728284469965
EC:4.2.1.32,-1.7014688764465005,0.0672852656592939
EC:4.2.1.33,-0.530619306614553,1.0
EC:4.2.1.35,-0.5333995265985434,1.0
EC:4.2.1.40,-0.859202854870468,1.0
EC:4.2.1.41,-0.4654027678669128,1.0
EC:4.2.1.42,-0.9853473611907342,1.0
EC:4.2.1.44,-1.4107301415686735,1.0
EC:4.2.1.45,-1.8986118263360647,0.4331655332994372
EC:4.2.1.46,-0.2118885449127548,1.0
EC:4.2.1.47,-1.5232923642308545,1.0
EC:4.2.1.49,-1.1509391010353267,1.0
EC:4.2.1.5,-0.9872707396343808,1.0
EC:4.2.1.51,-0.0960272172143893,1.0
EC:4.2.1.53,-0.1610687874211698,1.0
EC:4.2.1.55,-1.7639155518103116,1.0
EC:4.2.1.59,0.3073260442267613,1.0
EC:4.2.1.6,-1.0779311810251664,1.0
EC:4.2.1.68,-0.4967530510268907,1.0
EC:4.2.1.7,-1.1043966296722132,1.0
EC:4.2.1.75,-0.6561643937610315,1.0
EC:4.2.1.77,-0.1008028453646612,1.0
EC:4.2.1.79,-0.5922379527338726,1.0
EC:4.2.1.8,-0.4274503108988667,1.0
EC:4.2.1.80,-1.3074420239163032,1.0
EC:4.2.1.83,-0.959311935326266,1.0
EC:4.2.1.84,-0.5867272189206809,1.0
EC:4.2.1.9,-0.6315897974583116,1.0
EC:4.2.1.90,-0.635408541856338,1.0
EC:4.2.1.91,-0.2500276422334549,1.0
EC:4.2.1.96,-0.4073079810387323,1.0
EC:4.2.1.99,-0.4944098285575204,1.0
EC:4.2.2.1,0.317649163280974,1.0
EC:4.2.2.2,-0.3218392618038661,1.0
EC:4.2.2.20,-0.7763315531290951,1.0
EC:4.2.2.21,-0.7763315531290951,1.0
EC:4.2.2.23,-1.2074767087632503,1.0
EC:4.2.2.3,0.5872889007052716,1.0
EC:4.2.2.5,-0.7682089385383262,1.0
EC:4.2.2.6,-0.9110092411657892,1.0
EC:4.2.2.7,-0.9243615446862768,1.0
EC:4.2.2.8,-1.0509977540938829,1.0
EC:4.2.3.1,-0.0173925896155643,1.0
EC:4.2.3.118,0.438637222149931,1.0
EC:4.2.3.12,0.0635719580659894,1.0
EC:4.2.3.22,-0.5799787078213015,1.0
EC:4.2.3.3,-1.1898890346242414,0.1039280293096618
EC:4.2.3.37,0.4905444488403777,1.0
EC:4.2.3.4,-0.1012120991279912,1.0
EC:4.2.3.5,-0.1025132470016487,1.0
EC:4.2.3.75,-0.5799787078213015,1.0
EC:4.2.99.18,0.1445937583048839,1.0
EC:4.2.99.20,1.1054309000533475,1.0
EC:4.2.99.21,-0.4008407515176082,1.0
EC:4.3.1.1,-1.2100546921810231,1.0
EC:4.3.1.12,0.0933839403404311,1.0
EC:4.3.1.14,-2.2223942612979664,0.1131672710089293
EC:4.3.1.15,-1.7603734801185469,4.361191878034185e-05
EC:4.3.1.17,0.1069037717063594,1.0
EC:4.3.1.18,-1.8921325467607848,0.1091507724381892
EC:4.3.1.19,-0.2483972173056078,1.0
EC:4.3.1.2,-2.2908009898656863,0.0025172024299947
EC:4.3.1.29,-0.521564693519474,1.0
EC:4.3.1.3,-1.1906258915162915,1.0
EC:4.3.1.4,-1.8687224563661315,0.0491055791602619
EC:4.3.1.7,-2.121781915819668,0.0015707493784141
EC:4.3.2.1,-0.1191561488200337,1.0
EC:4.3.2.2,0.1703145592381487,1.0
EC:4.3.2.3,-2.2243501757169097,0.0048677465356246
EC:4.3.2.6,-0.1434530299755266,1.0
EC:4.3.3.6,-0.2797931845638741,1.0
EC:4.3.3.7,0.03955735044383,1.0
EC:4.3.99.3,0.2690379535617884,1.0
EC:4.4.1.1,0.472633640437361,1.0
EC:4.4.1.11,-1.2999276204148624,1.0
EC:4.4.1.15,-1.4249761081079075,1.0
EC:4.4.1.16,0.8260024764277507,1.0
EC:4.4.1.19,-0.5965641950218996,1.0
EC:4.4.1.2,2.1003675760463114,1.0
EC:4.4.1.21,0.175851994184768,1.0
EC:4.4.1.24,0.1511615557350685,1.0
EC:4.4.1.25,-1.2186221094643688,1.0
EC:4.4.1.5,-0.4796019149690116,1.0
EC:4.4.1.8,0.457053543436941,1.0
EC:4.6.1.1,-1.123757974389121,1.0
EC:4.6.1.12,-1.5705670317669769,0.00010824167038690072
EC:4.6.1.13,-0.6771838058801674,1.0
EC:4.7.1.1,-0.6228607761277025,1.0
EC:4.99.1.1,0.8754658211955543,1.0
EC:4.99.1.3,-1.8713613785282648,0.000912631328709097
EC:4.99.1.4,-0.7057437398147863,1.0
EC:5.1.1.1,0.2733355051400015,1.0
EC:5.1.1.13,0.2827363307949214,1.0
EC:5.1.1.17,-0.0347276075927945,1.0
EC:5.1.1.18,-2.199254123532842,0.177446495568397
EC:5.1.1.3,-0.0128226423343932,1.0
EC:5.1.1.4,-2.176430891943664,0.0002399488778134291
EC:5.1.1.7,-0.6694404806141312,1.0
EC:5.1.2.3,-0.3367318680862465,1.0
EC:5.1.3.1,0.1842297161993776,1.0
EC:5.1.3.10,0.600283456168241,1.0
EC:5.1.3.13,-0.1942272045243538,1.0
EC:5.1.3.14,0.0538357324427929,1.0
EC:5.1.3.15,-0.6160851683481474,1.0
EC:5.1.3.2,-0.1812890710632799,1.0
EC:5.1.3.20,-0.5353239828219525,1.0
EC:5.1.3.22,-2.091174323320541,0.0003062316294012765
EC:5.1.3.23,-2.1979145010535968,0.0320960659073026
EC:5.1.3.24,-0.0559544242229558,1.0
EC:5.1.3.25,-0.4823893030295578,1.0
EC:5.1.3.29,-2.478433119225836,6.6312683574702444e-09
EC:5.1.3.3,0.1815237243462515,1.0
EC:5.1.3.30,-2.438766411502864,0.0005210323267895375
EC:5.1.3.31,-2.4399568225483845,0.0005226722381756331
EC:5.1.3.32,-0.2796242279388223,1.0
EC:5.1.3.4,-0.623250961692394,1.0
EC:5.1.3.6,-0.5475083188690935,1.0
EC:5.1.3.7,-1.2986353297091575,1.0
EC:5.1.3.8,-1.146500260088821,1.0
EC:5.1.3.9,-0.6148844647180427,1.0
EC:5.1.99.1,-1.2554398095875583,1.0
EC:5.1.99.3,-0.4689812543566916,1.0
EC:5.1.99.4,-0.5376305461036419,1.0
EC:5.1.99.6,-1.630795335128831,0.0005159045469447849
EC:5.2.1.1,-1.1775073179918918,1.0
EC:5.2.1.2,0.9693916091726588,1.0
EC:5.2.1.4,-0.3859903139106131,1.0
EC:5.2.1.8,0.2219560344030439,1.0
EC:5.3.1.1,0.1508270554344862,1.0
EC:5.3.1.12,-0.5666653062243487,1.0
EC:5.3.1.13,-0.4227160649415882,1.0
EC:5.3.1.14,-0.1738616885870109,1.0
EC:5.3.1.16,-0.2844896899444291,1.0
EC:5.3.1.17,-0.4073101781187074,1.0
EC:5.3.1.22,-1.5127075814172382,0.2060549539658162
EC:5.3.1.23,-0.7485121008006967,1.0
EC:5.3.1.24,-0.1004235130780842,1.0
EC:5.3.1.25,-2.1152200653169846,3.264053010133005e-06
EC:5.3.1.26,1.1769937625733755,1.0
EC:5.3.1.27,-0.0231823374734377,1.0
EC:5.3.1.28,-0.8435723933548045,1.0
EC:5.3.1.29,-0.7740344040321381,1.0
EC:5.3.1.30,-1.1347202671724606,1.0
EC:5.3.1.31,-0.6494767411471745,1.0
EC:5.3.1.4,-0.6429172327206518,1.0
EC:5.3.1.5,-0.0233454998997908,1.0
EC:5.3.1.6,0.0583165769464802,1.0
EC:5.3.1.8,0.3835212703924773,1.0
EC:5.3.1.9,0.093520095376225,1.0
EC:5.3.2.5,-2.5573815800530078,0.0030544750986353
EC:5.3.2.6,1.0560125172453168,1.0
EC:5.3.2.8,-0.2574005793166598,1.0
EC:5.3.3.10,0.3462417140345465,1.0
EC:5.3.3.14,-0.4203978129765449,1.0
EC:5.3.3.17,0.557484969084024,1.0
EC:5.3.3.18,-0.3808643841516792,1.0
EC:5.3.3.2,0.9682018652272716,1.0
EC:5.3.3.3,-2.385305660572232,0.0310247803421806
EC:5.3.3.4,-1.252121301117774,1.0
EC:5.3.3.8,-0.5833675250201946,1.0
EC:5.3.4.1,-0.7091982661526848,1.0
EC:5.3.99.10,2.1780702446511206,1.0
EC:5.3.99.11,-1.174895719043726,1.0
EC:5.4.1.3,-0.64575602242975,1.0
EC:5.4.2.10,0.1334129585086206,1.0
EC:5.4.2.11,1.1383642717751663,0.9840795632295262
EC:5.4.2.12,0.084050063280453,1.0
EC:5.4.2.2,0.0677999649779841,1.0
EC:5.4.2.6,-0.1013241614206963,1.0
EC:5.4.2.7,0.0829897787027701,1.0
EC:5.4.2.8,-0.8018798247327299,1.0
EC:5.4.2.9,-1.3674972387543445,1.0
EC:5.4.3.2,-1.7494940154093688,0.4608250202416958
EC:5.4.3.3,-0.8047019258480959,1.0
EC:5.4.3.5,-2.203389750964795,0.2302189639242207
EC:5.4.3.8,-0.5469867826755435,1.0
EC:5.4.4.2,0.7149080654605601,1.0
EC:5.4.99.1,-1.7637693169516524,0.1003303838382505
EC:5.4.99.12,-0.0159075746937513,1.0
EC:5.4.99.15,-0.4222979725213951,1.0
EC:5.4.99.16,-0.7541310079164754,1.0
EC:5.4.99.17,-0.8826420448900341,1.0
EC:5.4.99.18,0.1512208447556203,1.0
EC:5.4.99.19,0.0530731279915365,1.0
EC:5.4.99.2,-1.0211260871697994,1.0
EC:5.4.99.20,-1.0059279367867298,1.0
EC:5.4.99.21,-2.2823539683220804,2.655687632193102e-06
EC:5.4.99.22,0.6659493759112912,1.0
EC:5.4.99.23,0.1120899562570343,1.0
EC:5.4.99.24,-2.2576459130098256,2.782350400278901e-07
EC:5.4.99.25,0.1773541314407246,1.0
EC:5.4.99.26,-0.8310550400057224,1.0
EC:5.4.99.27,-0.4909480802132295,1.0
EC:5.4.99.28,-0.4502581267318886,1.0
EC:5.4.99.29,-0.4502581267318886,1.0
EC:5.4.99.5,-0.3079392958496472,1.0
EC:5.4.99.60,-2.00851622789818,9.149150616843326e-06
EC:5.4.99.61,-2.011925867446874,8.782461279311828e-06
EC:5.4.99.62,0.2212373519953593,1.0
EC:5.4.99.9,-0.5750809837152577,1.0
EC:5.5.1.1,-1.1531797447104188,1.0
EC:5.5.1.19,-0.0469528356026633,1.0
EC:5.5.1.2,-0.7577006702243256,1.0
EC:5.5.1.4,-0.8508894542122483,1.0
EC:5.99.1.2,-0.1245366144921136,1.0
EC:5.99.1.3,-0.0654046293986814,1.0
EC:6.1.1.1,0.1455135676347442,1.0
EC:6.1.1.10,0.0905337794208371,1.0
EC:6.1.1.11,0.178966124207872,1.0
EC:6.1.1.12,0.1360761220879348,1.0
EC:6.1.1.13,0.6841901505456334,1.0
EC:6.1.1.14,0.3407970874015076,1.0
EC:6.1.1.15,0.1874082850094566,1.0
EC:6.1.1.16,0.1878163213923375,1.0
EC:6.1.1.17,-1.5926458949951896,0.0002573558336310655
EC:6.1.1.18,-1.713723927573267,0.000102944484464841
EC:6.1.1.19,0.1635715436004176,1.0
EC:6.1.1.2,0.2002971341950076,1.0
EC:6.1.1.20,0.1731706320972126,1.0
EC:6.1.1.21,0.174559009217345,1.0
EC:6.1.1.22,0.1567399916976618,1.0
EC:6.1.1.23,-2.9186266313589684,1.732674810338653e-07
EC:6.1.1.24,0.8812883637114892,1.0
EC:6.1.1.3,0.1305243529331659,1.0
EC:6.1.1.4,0.1815212674018806,1.0
EC:6.1.1.5,0.1773179815482445,1.0
EC:6.1.1.6,0.2988363203228923,1.0
EC:6.1.1.7,-0.0681196382062804,1.0
EC:6.1.1.9,0.1740716208398189,1.0
EC:6.1.2.1,-0.5760642201459534,1.0
EC:6.2.1.1,0.3759744877056864,1.0
EC:6.2.1.13,-0.1388642510561664,1.0
EC:6.2.1.14,0.009034859690714,1.0
EC:6.2.1.16,-0.299637272026517,1.0
EC:6.2.1.17,-1.3425216913836455,1.0
EC:6.2.1.20,-0.3497746621914299,1.0
EC:6.2.1.22,-0.4039852587048909,1.0
EC:6.2.1.25,-0.4909700902905221,1.0
EC:6.2.1.26,0.9929127826665703,1.0
EC:6.2.1.3,-1.3178778048565871,0.021773300269652
EC:6.2.1.30,-1.8734151022904089,0.00011485540801508598
EC:6.2.1.31,-0.4547864133181543,1.0
EC:6.2.1.32,-0.2309068392246844,1.0
EC:6.2.1.34,-0.1023407732042925,1.0
EC:6.2.1.5,0.7065281966169281,1.0
EC:6.3.1.1,-0.7773091114871296,1.0
EC:6.3.1.10,-1.8872267848927908,6.39509997381263e-05
EC:6.3.1.11,-0.5451374505105637,1.0
EC:6.3.1.12,0.3388000546325945,1.0
EC:6.3.1.13,-0.3585419101109677,1.0
EC:6.3.1.2,-0.1785933861669233,1.0
EC:6.3.1.5,1.082348996388531,1.0
EC:6.3.1.8,-0.5826776433418985,1.0
EC:6.3.2.1,-0.4630720582728862,1.0
EC:6.3.2.10,0.1656401971450911,1.0
EC:6.3.2.12,0.0256233214686307,1.0
EC:6.3.2.13,-0.1394130667291918,1.0
EC:6.3.2.17,0.0220868583738647,1.0
EC:6.3.2.2,0.4426352593356765,1.0
EC:6.3.2.29,-2.0909810156090223,0.3732450396799494
EC:6.3.2.3,-0.5778157047994352,1.0
EC:6.3.2.30,-2.0913364683359874,0.372651349810065
EC:6.3.2.31,-0.351995264205353,1.0
EC:6.3.2.32,0.5175701884176527,1.0
EC:6.3.2.34,-0.351995264205353,1.0
EC:6.3.2.35,-1.7910856453633557,1.0
EC:6.3.2.38,-0.2694491027584766,1.0
EC:6.3.2.39,0.199463967831076,1.0
EC:6.3.2.4,0.1935188412539752,1.0
EC:6.3.2.43,0.4562051998164654,1.0
EC:6.3.2.5,0.2381858346322168,1.0
EC:6.3.2.6,0.146731383281072,1.0
EC:6.3.2.7,0.8720416425771913,1.0
EC:6.3.2.8,0.1925082754479757,1.0
EC:6.3.2.9,0.1770333687536738,1.0
EC:6.3.3.1,0.1428267479269229,1.0
EC:6.3.3.2,0.1443604428825962,1.0
EC:6.3.3.3,-0.1380565783379861,1.0
EC:6.3.4.13,0.1591774578836653,1.0
EC:6.3.4.14,0.1400740731190939,1.0
EC:6.3.4.15,0.0280323884004004,1.0
EC:6.3.4.18,1.0631007670942152,1.0
EC:6.3.4.19,0.2034988430087839,1.0
EC:6.3.4.2,0.1416097541743471,1.0
EC:6.3.4.20,0.1726961015668763,1.0
EC:6.3.4.21,0.2254485751249938,1.0
EC:6.3.4.3,-0.009359926925852,1.0
EC:6.3.4.4,0.1759813502034501,1.0
EC:6.3.4.5,-0.0869974662679515,1.0
EC:6.3.4.6,-0.0643241293049383,1.0
EC:6.3.5.1,-2.315229351963815,3.116760349137248e-07
EC:6.3.5.10,-1.706422913721071,0.0002877330093536504
EC:6.3.5.11,-1.9463265888594967,3.895052019094548e-05
EC:6.3.5.2,0.1446841768566678,1.0
EC:6.3.5.3,0.3761063116988761,1.0
EC:6.3.5.4,-0.5817546520835808,1.0
EC:6.3.5.5,0.0814049856346968,1.0
EC:6.3.5.6,0.1306683128598973,1.0
EC:6.3.5.7,0.1280517391203273,1.0
EC:6.3.5.9,-1.946291311181307,3.811561432270756e-05
EC:6.4.1.1,0.8192270878600255,1.0
EC:6.4.1.2,0.2503549064315707,1.0
EC:6.4.1.3,-0.7954331115040847,1.0
EC:6.4.1.4,-0.297424436134573,1.0
EC:6.5.1.1,-1.43597425537823,1.0
EC:6.5.1.2,0.1809702864154635,1.0
EC:6.5.1.3,-1.0764502701821652,1.0
EC:6.5.1.4,-0.3335150437187923,1.0
EC:6.5.1.6,-0.6053020838020815,1.0
EC:6.5.1.7,-0.6315761323784836,1.0
EC:6.6.1.1,-0.9638681138457852,1.0
EC:6.6.1.2,-0.4949100894756604,1.0
