id,(Intercept),Patient_SexM
1CMET2-PWY,0.15957214369698053,0.23312986929510918
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY,0.3736836286372899,0.5152516156627097
AEROBACTINSYN-PWY,0.37515818956221186,0.5233064148753763
ALL-CHORISMATE-PWY,0.4161716014404823,0.5486968598013409
ANAEROFRUCAT-PWY,0.18379330287535064,0.26234972732785367
ANAGLYCOLYSIS-PWY,0.1721923091094686,0.2516063244890294
ARG+POLYAMINE-SYN,0.19407344559652548,0.25704157397952926
ARGDEG-PWY,0.4015704771766749,0.5492468535139454
ARGORNPROST-PWY,0.24492841637054358,0.3176174927059052
ARGSYN-PWY,0.16112664752916375,0.2208167650152557
ARGSYNBSUB-PWY,0.15977933140202555,0.2217957496424041
ARO-PWY,0.1608954537603351,0.22515806446841435
ASPASN-PWY,0.18603914541944128,0.24436673202538978
AST-PWY,0.3809946742280437,0.5323211655104612
BIOTIN-BIOSYNTHESIS-PWY,0.40221050298868355,0.5368254686836332
BRANCHED-CHAIN-AA-SYN-PWY,0.15656549944520695,0.22207745799717352
CALVIN-PWY,0.15250981210699566,0.22329545922551847
CATECHOL-ORTHO-CLEAVAGE-PWY,0.41039268880187574,0.5569222993007825
CENTFERM-PWY,0.2337449525137443,0.34400090485567747
COA-PWY,0.17739783963464925,0.2562883232202078
COBALSYN-PWY,0.20653981118242182,0.3246853796974447
CODH-PWY,0.34481787734257535,0.49401951399478544
COLANSYN-PWY,0.3199664472259797,0.4072372924360205
COMPLETE-ARO-PWY,0.16036923023293834,0.2243771869620777
DAPLYSINESYN-PWY,0.1631981449571251,0.21444338010331387
DENOVOPURINE2-PWY,0.20238003110116692,0.27725576853946227
DTDPRHAMSYN-PWY,0.17585600719742964,0.2714116618568382
ECASYN-PWY,0.39804432923094185,0.5494537310349703
ENTBACSYN-PWY,0.3837196830610318,0.5293709538645563
FAO-PWY,0.2764724153249394,0.4048036197571917
FASYN-ELONG-PWY,0.24336094759438903,0.32814178408664724
FASYN-INITIAL-PWY,0.4063370348598735,0.5483652375624626
FERMENTATION-PWY,0.18026637847766744,0.24249309455236873
FOLSYN-PWY,0.16857141551785085,0.21064545952430702
FUC-RHAMCAT-PWY,0.2264733904762611,0.31340835239214243
FUCCAT-PWY,0.28178271592697013,0.3907883255092415
GALACT-GLUCUROCAT-PWY,0.23044715655395642,0.3262951847245268
GALACTARDEG-PWY,0.322221087284911,0.43009943465867567
GALACTUROCAT-PWY,0.24124820896896082,0.3340726933383681
GALLATE-DEGRADATION-I-PWY,0.44265386403254053,0.5752015629387858
GALLATE-DEGRADATION-II-PWY,0.4426538640325406,0.5769574420521841
GLCMANNANAUT-PWY,0.1632571062962699,0.2638712844286329
GLUCARDEG-PWY,0.3195650473848366,0.42780343747622607
GLUCARGALACTSUPER-PWY,0.322221087284911,0.43009943465867567
GLUCONEO-PWY,0.19783711300584703,0.24386940507005447
GLUCOSE1PMETAB-PWY,0.43067499550723004,0.5593793968202573
GLUCUROCAT-PWY,0.24212026168065717,0.3468529863247206
GLUTORN-PWY,0.1672235957638519,0.23332470029457134
GLYCOCAT-PWY,0.151424191973781,0.22581788334724054
GLYCOGENSYNTH-PWY,0.19979649780050754,0.2740863032152256
GLYCOL-GLYOXDEG-PWY,0.27785912580248434,0.36839075051561815
GLYCOLYSIS,0.1780961741807915,0.2544191584034393
GLYCOLYSIS-E-D,0.2412437726174757,0.3063580366189557
GLYCOLYSIS-TCA-GLYOX-BYPASS,0.24077047450682926,0.37207872766845945
GLYOXYLATE-BYPASS,0.26428327588954087,0.38664865272651827
GOLPDLCAT-PWY,0.3499457601138012,0.471589288972909
HCAMHPDEG-PWY,0.4076239796996529,0.5652405474442104
HEME-BIOSYNTHESIS-II,0.27926636874146005,0.3332141948302034
HEMESYN2-PWY,0.20693901349532468,0.257417303265223
HEXITOLDEGSUPER-PWY,0.21150346715655355,0.30844910487996513
HISDEG-PWY,0.2678633543192756,0.3313480490180492
HISTSYN-PWY,0.17985177972509012,0.26132974669477804
HOMOSER-METSYN-PWY,0.14610514994494594,0.20096929607953665
HSERMETANA-PWY,0.1464270967622923,0.2268332492843058
ILEUSYN-PWY,0.1544524308822425,0.21783914715861702
KDO-NAGLIPASYN-PWY,0.3895083198686574,0.5230470357142863
KETOGLUCONMET-PWY,0.3766496262228396,0.5160657726185337
LACTOSECAT-PWY,0.31740642488242027,0.42472903961261804
LEU-DEG2-PWY,0.40912070362752717,0.5566979012152798
LPSSYN-PWY,0.36493102204932837,0.5098436695265518
MET-SAM-PWY,0.14117992188512193,0.1954912202528025
METH-ACETATE-PWY,0.3412702219380209,0.5084754205947645
METHGLYUT-PWY,0.4032268591836731,0.561605433058274
METHYLGALLATE-DEGRADATION-PWY,0.4516667887264197,0.5870848394687472
NAD-BIOSYNTHESIS-II,0.3569698378457819,0.5004873946402126
NAGLIPASYN-PWY,0.3173107160834134,0.4135197053015272
NONMEVIPP-PWY,0.1936831155489404,0.26539303523224483
NONOXIPENT-PWY,0.1480973880833873,0.21937792906520306
OANTIGEN-PWY,0.17372472786267323,0.27053575319729717
ORNARGDEG-PWY,0.4015704771766749,0.5492468535139454
ORNDEG-PWY,0.40477917956988396,0.5722428527908981
P101-PWY,0.38581047320079126,0.5354104410781672
P105-PWY,0.30632746373356406,0.42042613996895256
P108-PWY,0.23970150678428614,0.3530411693543884
P122-PWY,0.24387265828149945,0.348825352728192
P124-PWY,0.2617893249788921,0.3719110964779445
P125-PWY,0.2792570017421119,0.3677184237149494
P161-PWY,0.18443201467772474,0.26090547311461226
P162-PWY,0.39287508072783,0.5336107591359321
P163-PWY,0.4377662365990342,0.5869504784948393
P164-PWY,0.21361468891560198,0.29726142662136934
P184-PWY,0.45457464818116816,0.5906709135310574
P221-PWY,0.3509593561411702,0.5400952342951936
P23-PWY,0.19416895914004337,0.2524433553444366
P261-PWY,0.3987751527188441,0.5055650700119152
P281-PWY,0.33846939544878163,0.47118637024116
P341-PWY,0.5077183676710241,0.6679400036294832
P381-PWY,0.37127577074386714,0.5067454965741823
P4-PWY,0.1296877623314276,0.18208095499940805
P42-PWY,0.2322112648859182,0.2935292050503982
P441-PWY,0.2295342812816891,0.29160556944348864
P461-PWY,0.2868326060075571,0.40730581283740014
P562-PWY,0.3464314352059656,0.4524435229250274
PANTO-PWY,0.19384160437567693,0.2576901582373022
PANTOSYN-PWY,0.18747369192868266,0.24888609859549338
PENTOSE-P-PWY,0.15554034782113169,0.2163378307058888
PEPTIDOGLYCANSYN-PWY,0.17643023576156416,0.2561606422203418
PHOSLIPSYN-PWY,0.17100565459441433,0.2511507482454402
POLYAMINSYN3-PWY,0.20413711032148366,0.3005740538973765
POLYAMSYN-PWY,0.21036414629402259,0.2827567771004914
POLYISOPRENSYN-PWY,0.2002974633633342,0.283071736528714
PPGPPMET-PWY,0.40316128280192526,0.538033566874614
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,0.3834033485627678,0.5081954246785227
PRPP-PWY,0.25954625464773456,0.35501006409217994
PWY-1269,0.30309940327107565,0.39458061679501166
PWY-1861,0.2991647881483572,0.3757491982184424
PWY-2941,0.23040786708951758,0.331273668843185
PWY-2942,0.16954567348957825,0.24592229884304667
PWY-3001,0.15643164587127809,0.21931693273997055
PWY-3781,0.3781204220603708,0.548724028901518
PWY-4722,0.4059801663985197,0.5619179352843989
PWY-4984,0.30116678732707897,0.4333075067975508
PWY-5005,0.36210753190251443,0.4585516290085721
PWY-5022,0.25362669021465856,0.3353981003604308
PWY-5028,0.357134755616768,0.5046452826099401
PWY-5097,0.17727103660505217,0.25130397756656736
PWY-5100,0.17758372103619827,0.2613559419288034
PWY-5101,0.15693963106738998,0.22109677003545491
PWY-5103,0.15993577236355336,0.22714246499392982
PWY-5104,0.17537646183709107,0.24028075670451174
PWY-5121,0.18119440409350615,0.24929368492440038
PWY-5154,0.2641205031334122,0.3259327064272916
PWY-5177,0.29273489500150046,0.40250484075745263
PWY-5178,0.43914971417134335,0.5764283490809273
PWY-5180,0.3311510631915591,0.46802383038826245
PWY-5181,0.312742552601026,0.44351388621186344
PWY-5182,0.3311510631915591,0.46802383038826245
PWY-5188,0.20800255440553284,0.2837355580243369
PWY-5189,0.20609540487286732,0.28136385410929765
PWY-5265,0.36933273648182047,0.4675597827058065
PWY-5266,0.5051637450358079,0.6763547793564112
PWY-5273,0.5051637450358079,0.6763547793564112
PWY-5304,0.3828621128022331,0.5233648039839298
PWY-5345,0.20361467228351737,0.27349291436196893
PWY-5347,0.11794696965999076,0.1696334205267528
PWY-5384,0.2975872800327857,0.3940483381089254
PWY-5415,0.32685216326453476,0.439716979311865
PWY-5417,0.3181971998643349,0.4482361279663252
PWY-5419,0.4493187768551563,0.5849803592652169
PWY-5420,0.45488194325609294,0.5953740451489413
PWY-5431,0.3181971998643349,0.4482361279663252
PWY-5484,0.1947235701641746,0.2728249552941345
PWY-5505,0.21423021239783158,0.3278801809390735
PWY-5507,0.424991359047282,0.5893607037586615
PWY-5509,0.2194009171749307,0.34223481613396495
PWY-5532,0.2972192115466614,0.4258254413524085
PWY-5659,0.21207689374211627,0.27957353019731324
PWY-5667,0.17049515319477443,0.2509278632571033
PWY-5676,0.4719512510899676,0.6316569262712299
PWY-5677,0.32934399356695815,0.493403865984426
PWY-5686,0.17354479794059435,0.25494553624261196
PWY-5695,0.15903498582330855,0.21663222635538845
PWY-5705,0.2997234994607276,0.41344910331231416
PWY-5747,0.36205726013804046,0.5014115907619682
PWY-5837,0.30969034116927835,0.40030987365203746
PWY-5838,0.232524117807368,0.316116978164401
PWY-5840,0.27585948477767025,0.3502337366989076
PWY-5845,0.42582654243143886,0.5517846777419374
PWY-5850,0.42582654243143886,0.5517846777419374
PWY-5855,0.38505616504860835,0.5118952972642326
PWY-5856,0.38505616504860835,0.5118952972642326
PWY-5857,0.38505616504860835,0.5118952972642326
PWY-5860,0.4169756387315154,0.5472426800431023
PWY-5861,0.24331785123640293,0.3326655382078998
PWY-5862,0.4169756387315154,0.5472426800431023
PWY-5863,0.30607143276476007,0.3950792411327965
PWY-5896,0.42582654243143886,0.5517846777419374
PWY-5897,0.2793437133932121,0.35510167597085257
PWY-5898,0.2793437133932121,0.35510167597085257
PWY-5899,0.2793437133932121,0.35510167597085257
PWY-5910,0.2715790971016414,0.3880118855303406
PWY-5913,0.1673430721924136,0.24155276381534468
PWY-5918,0.17736533044471234,0.2360314463628099
PWY-5920,0.3730941463147853,0.4555064704876001
PWY-5971,0.4034706574007234,0.5418771318632803
PWY-5973,0.17900973289793784,0.25504023655169517
PWY-5989,0.4085393957208399,0.5468217351965281
PWY-6071,0.3889441883824995,0.5423970757292529
PWY-6107,0.3131419667127195,0.4298311447475949
PWY-6121,0.17917555025972492,0.25635831825282007
PWY-6122,0.17988525297215757,0.25837463052740434
PWY-6123,0.17979772985750175,0.25686127081580656
PWY-6125,0.2174525779230804,0.29753950210442964
PWY-6126,0.17326053752979262,0.25125324171823293
PWY-6147,0.19469902541556247,0.24385795079980593
PWY-6151,0.17958475989127845,0.25908369022308975
PWY-6163,0.16446516975417055,0.2282957804962332
PWY-6182,0.32191831971816354,0.4527815889451865
PWY-6185,0.28317350744581127,0.40657393669006026
PWY-621,0.15219082048554383,0.22732884197725034
PWY-6263,0.2881869877619481,0.4346731140168866
PWY-6269,0.2194783930102718,0.3430412475983135
PWY-6277,0.17988525297215757,0.25837463052740434
PWY-6282,0.4108051770643856,0.5517933409758292
PWY-6317,0.17793061230538368,0.2627525526926541
PWY-6353,0.1716440217429629,0.2322104216415022
PWY-6383,0.3865910122911245,0.5391589180050533
PWY-6385,0.1666008196301627,0.24970478663227197
PWY-6386,0.16679263519457488,0.2362191891903738
PWY-6387,0.17681682495092158,0.2565165604382762
PWY-6396,0.3109803039694513,0.39651060483521994
PWY-6397,0.3142690877425786,0.42608102255704206
PWY-6467,0.3171731588148052,0.41576445280474167
PWY-6470,0.21617897023253715,0.3155042433600244
PWY-6471,0.17663951004329317,0.26340466535440654
PWY-6478,0.3334127927479328,0.4346044667866007
PWY-6507,0.25970836383559104,0.3644163166253495
PWY-6519,0.4041838986128276,0.5429923592803668
PWY-6545,0.27849450900332406,0.3471521226431566
PWY-6562,0.31806929539693046,0.43904026865449436
PWY-6572,0.4998013459817911,0.687458722972037
PWY-6588,0.24208075791223344,0.34393585781080793
PWY-6590,0.2352652657983941,0.3476404668304841
PWY-6608,0.17476149683836736,0.22388333999876356
PWY-6609,0.17560078278967342,0.25513017324276926
PWY-6612,0.17600011324850715,0.21867816176962934
PWY-6628,0.21708202920221586,0.30202866984878785
PWY-6629,0.4488249207991628,0.6269664302314792
PWY-6630,0.21689341261972797,0.30064614507709614
PWY-6690,0.4076239796996529,0.5652405474442104
PWY-6700,0.2315449669145984,0.32189388638613137
PWY-6703,0.23129906853124949,0.2860583841323627
PWY-6708,0.38505616504860835,0.5118952972642326
PWY-6728,0.4055160955018998,0.5505400621585639
PWY-6737,0.1583340895477996,0.2365765737378941
PWY-6749,0.42713983715013554,0.6391304156031522
PWY-6876,0.49409249431936453,0.6473450999876864
PWY-6891,0.2044879301692551,0.2957501040331013
PWY-6892,0.21792629559102647,0.28723327519017083
PWY-6895,0.1930273476946311,0.2582317059415288
PWY-6897,0.19379025587175427,0.2608550389301184
PWY-6901,0.18313896633457988,0.25560988634958437
PWY-6906,0.3201667491107514,0.4399768333885194
PWY-6969,0.23812628427063617,0.3056170548862641
PWY-7003,0.226301619750177,0.33464015231130845
PWY-7007,0.39393112649244333,0.5244676923801079
PWY-7013,0.27757690138396374,0.4950418420634482
PWY-7031,0.320378157679723,0.46733722160232194
PWY-7090,0.3214177782368873,0.45454940575991154
PWY-7094,0.3617795218498748,0.5274778842824535
PWY-7111,0.1536087319491024,0.22098138030536318
PWY-7184,0.21308450399630938,0.2987231878763264
PWY-7187,0.18700955256199966,0.2717176039491462
PWY-7196,0.21559051075353738,0.2941846669095297
PWY-7197,0.2327019523757415,0.31591040654969593
PWY-7198,0.39421108517187337,0.5478756188430189
PWY-7199,0.18919096299465102,0.2635833301087977
PWY-7200,0.21653798651439157,0.29470799687801014
PWY-7208,0.17824340510274345,0.2616818546239626
PWY-7210,0.39952045906486267,0.5521432922524238
PWY-7211,0.15551713365284556,0.22077288618153318
PWY-7219,0.17415836387852252,0.2543066165807978
PWY-7220,0.17270842245084395,0.2576632336788222
PWY-7221,0.17376238987043605,0.25539649854795526
PWY-7222,0.17270842245084395,0.2576632336788222
PWY-7228,0.22222480453498258,0.30344670194610196
PWY-7229,0.17290868976406398,0.2512426981382782
PWY-7234,0.22417332702874657,0.3083895803703265
PWY-7237,0.2861604755819309,0.40844863875064713
PWY-7242,0.23164075672967976,0.32240100570292213
PWY-7254,0.29706878264270314,0.37246566314095864
PWY-7255,0.3832452176934767,0.5108337366473688
PWY-7315,0.30672762598082587,0.4330456180738115
PWY-7323,0.31411295924890664,0.39216428206999115
PWY-7328,0.35143173576577946,0.48542469711902403
PWY-7332,0.48524153028626926,0.690253512548115
PWY-7371,0.29061559574115603,0.43626220938500543
PWY-7373,0.3310298613247757,0.4793151713615386
PWY-7374,0.3396172381720043,0.4669636272891879
PWY-7376,0.3571084418140437,0.48280397414424187
PWY-7377,0.2646314790388105,0.3941914954368437
PWY-7392,0.15166769183753914,0.21513827752087825
PWY-7400,0.16120256504699113,0.22090250109235518
PWY-7431,0.3761094219826685,0.5127077780448511
PWY-7446,0.3855125579962432,0.5456312492350148
PWY-7456,0.3818227043914683,0.5442022071084348
PWY-7539,0.20007442698140435,0.24531175690996596
PWY-7560,0.1936831141722807,0.2653930342275623
PWY-7616,0.3873348945532162,0.5155677272845188
PWY-7663,0.18156838682929674,0.2579367115088773
PWY-7664,0.41063685412937123,0.5469029010329132
PWY-841,0.204914617805844,0.2801773017161967
PWY-922,0.2885892047782065,0.40869389938782075
PWY0-1061,0.2115770784801153,0.27981869420672545
PWY0-1241,0.2981355419814701,0.40394032716024914
PWY0-1261,0.23006807771882767,0.3211668021890657
PWY0-1277,0.3902265903390591,0.5558395012097688
PWY0-1296,0.18317712495298977,0.26443114469378814
PWY0-1297,0.18273149404211878,0.2641446158227907
PWY0-1298,0.18257463936286583,0.26050376719939256
PWY0-1319,0.17049515319477443,0.2509278632571033
PWY0-1338,0.38639972587156024,0.5244982756225735
PWY0-1415,0.27029207256276233,0.34201805187666684
PWY0-1479,0.41660505064984404,0.5472814321461891
PWY0-1533,0.3348593314478569,0.5045457406288666
PWY0-1586,0.18037733985297025,0.26334278455745763
PWY0-162,0.20918344152670354,0.28769735306306576
PWY0-166,0.19786136173654673,0.27991430884724894
PWY0-321,0.3932961800330032,0.5488095631109644
PWY0-41,0.3551081107079641,0.46894842921549973
PWY0-42,0.3611271494165101,0.5129484580875445
PWY0-781,0.12433104428052563,0.17912265690134235
PWY0-845,0.36512675611461,0.5058443975275817
PWY0-862,0.23661373940045058,0.3056596318331524
PWY1G-0,0.3736623886706512,0.5200093629754281
PWY490-3,0.30105394097150445,0.4455243725307585
PWY4FS-7,0.17156427523919038,0.25186182443881655
PWY4FS-8,0.17156427523919038,0.25186182443881655
PWYG-321,0.4255603953573728,0.5711373958069459
PYRIDNUCSAL-PWY,0.19646571311186184,0.27657035718472167
PYRIDNUCSYN-PWY,0.2027796851269535,0.28883628029702607
PYRIDOXSYN-PWY,0.3707002710994089,0.5160492434908724
REDCITCYC,0.24230671484496347,0.3032040355443238
RHAMCAT-PWY,0.23317162119380494,0.34489872092581836
RIBOSYN2-PWY,0.20156386549916283,0.2584694512457686
RUMP-PWY,0.2947834257604226,0.3763501099228459
SALVADEHYPOX-PWY,0.1809595701598685,0.27026564366406364
SER-GLYSYN-PWY,0.15725311494210129,0.22281271090085789
SO4ASSIM-PWY,0.28118640012435103,0.3457356647806686
SULFATE-CYS-PWY,0.2531216584416499,0.31323074483139385
TCA,0.24115998576895903,0.30695374987741214
TCA-GLYOX-BYPASS,0.2499622851969288,0.3781793469168902
TEICHOICACID-PWY,0.23687825031170207,0.308195926486664
THISYN-PWY,0.22189615437350002,0.29166725366137325
THREOCAT-PWY,0.26745925874041576,0.36800529138223187
THRESYN-PWY,0.17323558458610192,0.25146158880465863
TRNA-CHARGING-PWY,0.14410640984502585,0.20401339826768233
TRPSYN-PWY,0.16018858440023806,0.22238955905178587
TYRFUMCAT-PWY,0.3373230920237556,0.46515184179403474
UBISYN-PWY,0.3631714852100567,0.49174186701490974
UDPNAGSYN-PWY,0.19867241216153642,0.28523548359664347
VALSYN-PWY,0.1544524308822425,0.21783914715861702
